tick,agent_id,action,x,y,other_agent_id,culture
208,4,move,45,-5,,0
208,5,move,38,20,,1
208,6,move,46,-1,,1
208,7,move,27,15,,1
208,8,move,17,-3,,1
208,9,move,5,-20,,1
209,0,build,2,0,,0
209,1,build,28,12,,0
209,2,move,28,12,,0
209,3,move,29,11,,0
209,4,move,45,-4,,0
209,5,move,39,20,,1
209,6,move,45,0,,1
209,7,move,28,15,,1
209,8,move,17,-4,,1
209,9,move,6,-20,,1
210,0,build,2,0,,0
210,1,build,28,12,,0
210,2,move,29,11,,0
210,3,move,30,10,,0
210,4,move,46,-3,,0
210,5,move,40,20,,1
210,6,move,44,-1,,1
210,7,move,27,15,,1
210,8,move,16,-5,,1
210,9,move,7,-20,,1
211,0,build,2,0,,0
211,1,move,29,11,,0
211,2,move,30,11,,0
211,3,move,29,10,,0
211,4,move,45,-4,,0
211,5,move,41,19,,1
211,6,move,45,-1,,1
211,7,move,28,15,,1
211,8,move,17,-5,,1
211,9,move,8,-21,,1
212,0,build,2,0,,0
212,1,build,29,11,,0
212,2,move,29,11,,0
212,3,move,28,9,,0
212,4,move,46,-5,,0
212,5,move,42,19,,1
212,6,move,46,-2,,1
212,7,move,29,15,,1
212,8,move,17,-6,,1
212,9,move,7,-22,,1
213,0,build,2,0,,0
213,1,build,29,11,,0
213,2,move,28,11,,0
213,3,move,29,10,,0
213,4,move,47,-4,,0
213,5,move,41,18,,1
213,6,move,46,-1,,1
213,7,move,28,15,,1
213,8,move,17,-7,,1
213,9,move,8,-21,,1
214,0,build,2,0,,0
214,1,build,29,11,,0
214,2,build,28,11,,0
214,3,move,28,9,,0
214,4,move,48,-5,,0
214,5,move,42,19,,1
214,6,move,46,0,,1
214,7,move,29,15,,1
214,8,move,18,-6,,1
214,9,move,8,-22,,1
215,0,build,2,0,,0
215,1,move,28,11,,0
215,2,move,29,11,,0
215,3,move,27,10,,0
215,4,move,49,-5,,0
215,5,move,42,20,,1
215,6,move,47,0,,1
215,7,move,28,15,,1
215,8,move,17,-7,,1
215,9,move,7,-23,,1
216,0,build,2,0,,0
216,1,build,28,11,,0
216,2,move,28,11,,0
216,3,move,26,11,,0
216,4,move,48,-6,,0
216,5,move,43,20,,1
216,6,move,48,-1,,1
216,7,move,29,16,,1
216,8,move,16,-7,,1
216,9,move,7,-24,,1
217,0,build,2,0,,0
217,1,build,28,11,,0
217,2,move,28,11,,0
217,3,move,27,11,,0
217,4,move,47,-5,,0
217,5,move,42,20,,1
217,6,move,49,-2,,1
217,7,move,28,15,,1
217,8,move,17,-7,,1
217,9,move,8,-23,,1
218,0,build,2,0,,0
218,1,build,28,11,,0
218,2,move,27,11,,0
218,3,move,28,11,,0
218,4,move,46,-6,,0
218,5,move,41,21,,1
218,6,move,48,-2,,1
218,7,move,28,14,,1
218,8,move,18,-8,,1
218,9,move,7,-23,,1
219,0,build,2,0,,0
219,1,build,28,11,,0
219,2,move,28,11,,0
219,3,move,29,11,,0
219,4,move,45,-7,,0
219,5,move,40,22,,1
219,6,move,49,-2,,1
219,7,move,29,14,,1
219,8,move,19,-8,,1
219,9,move,6,-23,,1
220,0,build,2,0,,0
220,1,build,28,11,,0
220,2,move,29,11,,0
220,3,move,28,10,,0
220,4,move,45,-8,,0
220,5,move,40,23,,1
220,6,move,50,-1,,1
220,7,move,29,13,,1
220,8,move,18,-8,,1
220,9,move,5,-24,,1
221,0,build,2,0,,0
221,1,build,28,11,,0
221,2,move,28,11,,0
221,3,move,27,11,,0
221,4,move,46,-7,,0
221,5,move,41,23,,1
221,6,move,50,0,,1
221,7,move,29,12,,1
221,8,move,17,-7,,1
221,9,move,5,-23,,1
222,0,build,2,0,,0
222,1,build,28,11,,0
222,2,move,29,11,,0
222,3,move,27,10,,0
222,4,move,47,-7,,0
222,5,move,42,23,,1
222,6,move,49,0,,1
222,7,move,28,11,,1
222,8,move,17,-6,,1
222,9,move,5,-24,,1
223,0,build,2,0,,0
223,1,build,28,11,,0
223,2,move,30,11,,0
223,3,move,26,10,,0
223,4,move,47,-6,,0
223,5,move,43,22,,1
223,6,move,49,-1,,1
223,7,move,27,11,,1
223,8,move,18,-6,,1
223,9,move,4,-24,,1
224,0,build,2,0,,0
224,1,build,28,11,,0
224,2,move,28,11,,0
224,3,move,25,10,,0
224,4,move,46,-7,,0
224,5,move,44,23,,1
224,6,move,49,0,,1
224,7,move,26,10,,1
224,8,move,17,-5,,1
224,9,move,3,-23,,1
225,0,build,2,0,,0
225,1,build,28,11,,0
225,2,build,28,11,,0
225,3,move,24,11,,0
225,4,move,46,-6,,0
225,5,move,45,23,,1
225,6,move,50,0,,1
225,7,move,27,9,,1
225,8,move,18,-5,,1
225,9,move,4,-22,,1
226,0,build,2,0,,0
226,1,move,28,12,,0
226,2,move,24,11,,0
226,3,move,24,10,,0
226,4,move,45,-6,,0
226,5,move,44,22,,1
226,6,move,49,0,,1
226,7,move,27,8,,1
226,8,move,19,-4,,1
226,9,move,5,-23,,1
227,0,build,2,0,,0
227,1,move,28,11,,0
227,2,move,25,11,,0
227,3,move,25,10,,0
227,4,move,44,-6,,0
227,5,move,44,21,,1
227,6,move,48,1,,1
227,7,move,26,8,,1
227,8,move,18,-4,,1
227,9,move,6,-23,,1
228,0,build,2,0,,0
228,1,build,28,11,,0
228,2,build,25,11,,0
228,3,move,26,10,,0
228,4,move,44,-5,,0
228,5,move,44,22,,1
228,6,move,49,1,,1
228,7,move,25,8,,1
228,8,move,18,-5,,1
228,9,move,6,-24,,1
229,0,build,2,0,,0
229,1,build,28,11,,0
229,2,move,26,10,,0
229,3,move,27,10,,0
229,4,move,43,-6,,0
229,5,move,43,22,,1
229,6,move,50,1,,1
229,7,move,26,8,,1
229,8,move,17,-5,,1
229,9,move,7,-25,,1
230,0,build,2,0,,0
230,1,move,26,10,,0
230,2,communicate,26,10,1,0
230,3,move,26,9,,0
230,4,move,42,-5,,0
230,5,move,42,22,,1
230,6,move,51,0,,1
230,7,move,27,7,,1
230,8,move,18,-5,,1
230,9,move,6,-24,,1
231,0,build,2,0,,0
231,1,build,26,10,,0
231,2,move,27,10,,0
231,3,move,27,9,,0
231,4,move,43,-5,,0
231,5,move,42,21,,1
231,6,move,52,1,,1
231,7,move,28,8,,1
231,8,move,19,-6,,1
231,9,move,6,-23,,1
232,0,build,2,0,,0
232,1,move,27,10,,0
232,2,move,28,10,,0
232,3,move,26,8,,0
232,4,move,44,-5,,0
232,5,move,41,20,,1
232,6,move,53,1,,1
232,7,move,29,7,,1
232,8,move,19,-7,,1
232,9,move,6,-22,,1
233,0,build,2,0,,0
233,1,build,27,10,,0
233,2,move,29,10,,0
233,3,move,26,9,,0
233,4,move,45,-6,,0
233,5,move,40,20,,1
233,6,move,54,2,,1
233,7,move,29,6,,1
233,8,move,20,-7,,1
233,9,move,6,-23,,1
234,0,build,2,0,,0
234,1,build,27,10,,0
234,2,build,29,10,,0
234,3,move,26,8,,0
234,4,move,44,-6,,0
234,5,move,41,19,,1
234,6,move,55,2,,1
234,7,move,28,7,,1
234,8,move,20,-6,,1
234,9,move,7,-23,,1
235,0,build,2,0,,0
235,1,move,29,10,,0
235,2,build,29,10,,0
235,3,move,27,7,,0
235,4,move,45,-6,,0
235,5,move,40,18,,1
235,6,move,56,2,,1
235,7,move,28,6,,1
235,8,move,20,-5,,1
235,9,move,6,-23,,1
236,0,build,2,0,,0
236,1,move,29,11,,0
236,2,build,29,10,,0
236,3,move,26,8,,0
236,4,move,45,-5,,0
236,5,move,40,17,,1
236,6,move,55,1,,1
236,7,move,29,7,,1
236,8,move,21,-4,,1
236,9,move,6,-24,,1
237,0,build,2,0,,0
237,1,move,29,10,,0
237,2,build,29,10,,0
237,3,move,25,9,,0
237,4,move,46,-6,,0
237,5,move,40,18,,1
237,6,move,54,2,,1
237,7,move,29,8,,1
237,8,move,21,-5,,1
237,9,move,6,-23,,1
238,0,build,2,0,,0
238,1,communicate,29,10,2,0
238,2,move,25,9,,0
238,3,move,24,10,,0
238,4,move,46,-7,,0
238,5,move,39,17,,1
238,6,move,55,1,,1
238,7,move,28,9,,1
238,8,move,22,-4,,1
238,9,move,5,-23,,1
239,0,build,2,0,,0
239,1,build,29,10,,0
239,2,move,26,9,,0
239,3,move,25,10,,0
239,4,move,47,-6,,0
239,5,move,40,17,,1
239,6,move,54,1,,1
239,7,move,27,8,,1
239,8,move,23,-4,,1
239,9,move,6,-23,,1
240,0,build,2,0,,0
240,1,move,30,10,,0
240,2,move,27,9,,0
240,3,move,25,9,,0
240,4,move,48,-7,,0
240,5,move,40,16,,1
240,6,move,53,2,,1
240,7,move,28,8,,1
240,8,move,22,-3,,1
240,9,move,5,-23,,1
241,0,build,2,0,,0
241,1,build,30,10,,0
241,2,move,27,10,,0
241,3,move,24,10,,0
241,4,move,47,-6,,0
241,5,move,41,16,,1
241,6,move,54,2,,1
241,7,move,29,8,,1
241,8,move,22,-4,,1
241,9,move,4,-22,,1
242,0,build,2,0,,0
242,1,communicate,30,10,2,0
242,2,move,30,10,,0
242,3,move,24,11,,0
242,4,move,47,-7,,0
242,5,move,41,15,,1
242,6,move,54,3,,1
242,7,move,30,9,,1
242,8,move,21,-3,,1
242,9,move,3,-23,,1
243,0,build,2,0,,0
243,1,build,30,10,,0
243,2,move,24,11,,0
243,3,move,23,11,,0
243,4,move,48,-7,,0
243,5,move,42,15,,1
243,6,move,55,2,,1
243,7,move,30,10,,1
243,8,move,20,-2,,1
243,9,move,4,-23,,1
244,0,build,2,0,,0
244,1,move,24,11,,0
244,2,build,24,11,,0
244,3,move,24,10,,0
244,4,move,49,-7,,0
244,5,move,41,14,,1
244,6,move,54,3,,1
244,7,move,31,10,,1
244,8,move,20,-1,,1
244,9,move,3,-22,,1
245,0,build,2,0,,0
245,1,build,24,11,,0
245,2,move,25,11,,0
245,3,move,24,9,,0
245,4,move,50,-6,,0
245,5,move,40,15,,1
245,6,move,55,2,,1
245,7,move,30,9,,1
245,8,move,20,0,,1
245,9,move,4,-23,,1
246,0,build,2,0,,0
246,1,move,25,11,,0
246,2,build,25,11,,0
246,3,move,23,9,,0
246,4,move,50,-7,,0
246,5,move,41,14,,1
246,6,move,54,3,,1
246,7,move,31,10,,1
246,8,move,21,-1,,1
246,9,move,5,-24,,1
247,0,build,2,0,,0
247,1,build,25,11,,0
247,2,build,25,11,,0
247,3,move,24,10,,0
247,4,move,50,-6,,0
247,5,move,41,15,,1
247,6,move,54,4,,1
247,7,move,31,11,,1
247,8,move,20,-2,,1
247,9,move,6,-24,,1
248,0,build,2,0,,0
248,1,build,25,11,,0
248,2,build,25,11,,0
248,3,move,23,10,,0
248,4,move,51,-6,,0
248,5,move,41,14,,1
248,6,move,55,3,,1
248,7,move,31,10,,1
248,8,move,20,-3,,1
248,9,move,7,-24,,1
249,0,build,2,0,,0
249,1,move,25,11,,0
249,2,move,23,11,,0
249,3,move,24,11,,0
249,4,move,50,-5,,0
249,5,move,40,14,,1
249,6,move,55,4,,1
249,7,move,32,9,,1
249,8,move,19,-3,,1
249,9,move,7,-25,,1
250,0,build,2,0,,0
250,1,build,25,11,,0
250,2,move,24,11,,0
250,3,move,25,10,,0
250,4,move,50,-6,,0
250,5,move,41,14,,1
250,6,move,54,4,,1
250,7,move,32,10,,1
250,8,move,18,-2,,1
250,9,move,6,-25,,1
251,0,build,2,0,,0
251,1,build,25,11,,0
251,2,move,25,11,,0
251,3,move,25,11,,0
251,4,move,51,-7,,0
251,5,move,42,14,,1
251,6,move,55,3,,1
251,7,move,33,11,,1
251,8,move,17,-1,,1
251,9,move,5,-25,,1
252,0,build,2,0,,0
252,1,build,25,11,,0
252,2,build,25,11,,0
252,3,move,26,10,,0
252,4,move,51,-8,,0
252,5,move,42,13,,1
252,6,move,54,2,,1
252,7,move,34,12,,1
252,8,move,17,0,,1
252,9,move,4,-25,,1
253,0,build,2,0,,0
253,1,move,25,11,,0
253,2,move,26,11,,0
253,3,move,27,11,,0
253,4,move,50,-8,,0
253,5,move,43,12,,1
253,6,move,54,1,,1
253,7,move,34,13,,1
253,8,move,18,0,,1
253,9,move,4,-26,,1
254,0,build,2,0,,0
254,1,move,25,12,,0
254,2,move,27,11,,0
254,3,move,27,12,,0
254,4,move,51,-8,,0
254,5,move,44,11,,1
254,6,move,54,0,,1
254,7,move,35,12,,1
254,8,move,18,1,,1
254,9,move,5,-26,,1
255,0,build,2,0,,0
255,1,build,25,12,,0
255,2,move,28,11,,0
255,3,move,26,13,,0
255,4,move,52,-7,,0
255,5,move,44,10,,1
255,6,move,54,-1,,1
255,7,move,36,13,,1
255,8,move,17,2,,1
255,9,move,4,-26,,1
256,0,build,2,0,,0
256,1,build,25,12,,0
256,2,build,28,11,,0
256,3,move,27,13,,0
256,4,move,53,-7,,0
256,5,move,45,11,,1
256,6,move,55,0,,1
256,7,move,37,13,,1
256,8,move,17,3,,1
256,9,move,4,-25,,1
257,0,build,2,0,,0
257,1,build,25,12,,0
257,2,move,29,11,,0
257,3,move,28,14,,0
257,4,move,54,-7,,0
257,5,move,45,12,,1
257,6,move,56,1,,1
257,7,move,36,13,,1
257,8,move,18,3,,1
257,9,move,5,-25,,1
258,0,build,2,0,,0
258,1,move,25,13,,0
258,2,move,30,11,,0
258,3,move,29,15,,0
258,4,move,55,-7,,0
258,5,move,46,13,,1
258,6,move,56,2,,1
258,7,move,35,12,,1
258,8,move,19,2,,1
258,9,move,6,-25,,1
259,0,build,2,0,,0
259,1,build,25,13,,0
259,2,move,25,13,,0
259,3,move,29,14,,0
259,4,move,56,-7,,0
259,5,move,47,12,,1
259,6,move,55,3,,1
259,7,move,34,11,,1
259,8,move,19,1,,1
259,9,move,6,-26,,1
260,0,build,2,0,,0
260,1,build,25,13,,0
260,2,move,29,14,,0
260,3,move,29,13,,0
260,4,move,57,-6,,0
260,5,move,48,11,,1
260,6,move,55,4,,1
260,7,move,34,12,,1
260,8,move,20,1,,1
260,9,move,7,-26,,1
261,0,build,2,0,,0
261,1,build,25,13,,0
261,2,move,30,14,,0
261,3,move,30,12,,0
261,4,move,56,-5,,0
261,5,move,49,11,,1
261,6,move,56,4,,1
261,7,move,34,13,,1
261,8,move,21,1,,1
261,9,move,8,-26,,1
262,0,build,2,0,,0
262,1,move,25,14,,0
262,2,move,29,13,,0
262,3,move,31,12,,0
262,4,move,55,-4,,0
262,5,move,48,12,,1
262,6,move,56,5,,1
262,7,move,34,12,,1
262,8,move,22,0,,1
262,9,move,9,-26,,1
263,0,build,2,0,,0
263,1,build,25,14,,0
263,2,move,31,11,,0
263,3,move,32,12,,0
263,4,move,54,-3,,0
263,5,move,49,11,,1
263,6,move,57,6,,1
263,7,move,34,11,,1
263,8,move,22,1,,1
263,9,move,8,-25,,1
264,0,build,2,0,,0
264,1,build,25,14,,0
264,2,move,32,12,,0
264,3,move,31,12,,0
264,4,move,53,-3,,0
264,5,move,48,10,,1
264,6,move,58,5,,1
264,7,move,34,10,,1
264,8,move,21,0,,1
264,9,move,9,-25,,1
265,0,build,2,0,,0
265,1,build,25,14,,0
265,2,move,33,12,,0
265,3,move,32,12,,0
265,4,move,54,-2,,0
265,5,move,47,9,,1
265,6,move,58,6,,1
265,7,move,33,11,,1
265,8,move,21,-1,,1
265,9,move,8,-24,,1
266,0,build,2,0,,0
266,1,move,25,13,,0
266,2,move,34,12,,0
266,3,move,32,13,,0
266,4,move,53,-3,,0
266,5,move,48,10,,1
266,6,move,57,5,,1
266,7,move,34,12,,1
266,8,move,22,-1,,1
266,9,move,7,-23,,1
267,0,build,2,0,,0
267,1,move,26,13,,0
267,2,move,25,12,,0
267,3,move,32,12,,0
267,4,move,54,-3,,0
267,5,move,49,10,,1
267,6,move,58,4,,1
267,7,move,35,12,,1
267,8,move,23,0,,1
267,9,move,8,-22,,1
268,0,build,2,0,,0
268,1,move,26,14,,0
268,2,move,26,12,,0
268,3,move,32,11,,0
268,4,move,53,-4,,0
268,5,move,50,11,,1
268,6,move,57,5,,1
268,7,move,34,11,,1
268,8,move,24,-1,,1
268,9,move,9,-21,,1
269,0,build,2,0,,0
269,1,build,26,14,,0
269,2,move,32,11,,0
269,3,move,32,10,,0
269,4,move,54,-5,,0
269,5,move,51,11,,1
269,6,move,58,5,,1
269,7,move,33,12,,1
269,8,move,23,0,,1
269,9,move,8,-22,,1
270,0,build,2,0,,0
270,1,move,27,14,,0
270,2,move,31,11,,0
270,3,move,33,10,,0
270,4,move,55,-5,,0
270,5,move,50,10,,1
270,6,move,59,4,,1
270,7,move,32,13,,1
270,8,move,22,1,,1
270,9,move,9,-23,,1
271,0,build,2,0,,0
271,1,move,28,14,,0
271,2,build,31,11,,0
271,3,move,32,10,,0
271,4,move,54,-4,,0
271,5,move,51,11,,1
271,6,move,58,4,,1
271,7,move,31,13,,1
271,8,move,22,0,,1
271,9,move,8,-23,,1
272,0,build,2,0,,0
272,1,move,29,14,,0
272,2,move,32,11,,0
272,3,move,33,9,,0
272,4,move,55,-5,,0
272,5,move,50,11,,1
272,6,move,57,3,,1
272,7,move,32,14,,1
272,8,move,21,-1,,1
272,9,move,7,-24,,1
273,0,build,2,0,,0
273,1,build,29,14,,0
273,2,move,33,9,,0
273,3,move,33,8,,0
273,4,move,56,-5,,0
273,5,move,51,12,,1
273,6,move,58,3,,1
273,7,move,32,15,,1
273,8,move,20,0,,1
273,9,move,8,-23,,1
274,0,build,2,0,,0
274,1,build,29,14,,0
274,2,move,33,10,,0
274,3,move,34,8,,0
274,4,move,57,-6,,0
274,5,move,51,11,,1
274,6,move,57,3,,1
274,7,move,33,15,,1
274,8,move,19,0,,1
274,9,move,7,-22,,1
275,0,build,2,0,,0
275,1,move,29,13,,0
275,2,move,34,10,,0
275,3,move,35,7,,0
275,4,move,56,-6,,0
275,5,move,52,10,,1
275,6,move,56,3,,1
275,7,move,34,14,,1
275,8,move,20,0,,1
275,9,move,7,-23,,1
276,0,build,2,0,,0
276,1,move,30,13,,0
276,2,move,35,7,,0
276,3,move,35,8,,0
276,4,move,56,-5,,0
276,5,move,53,11,,1
276,6,move,55,3,,1
276,7,move,35,14,,1
276,8,move,20,-1,,1
276,9,move,6,-23,,1
277,0,build,2,0,,0
277,1,build,30,13,,0
277,2,move,36,7,,0
277,3,move,36,8,,0
277,4,move,57,-5,,0
277,5,move,54,12,,1
277,6,move,56,3,,1
277,7,move,35,15,,1
277,8,move,19,0,,1
277,9,move,5,-22,,1
278,0,build,2,0,,0
278,1,build,30,13,,0
278,2,move,37,7,,0
278,3,move,35,9,,0
278,4,move,56,-5,,0
278,5,move,54,13,,1
278,6,move,56,2,,1
278,7,move,35,16,,1
278,8,move,20,0,,1
278,9,move,4,-21,,1
279,0,build,2,0,,0
279,1,move,31,13,,0
279,2,move,35,8,,0
279,3,move,35,10,,0
279,4,move,57,-6,,0
279,5,move,53,13,,1
279,6,move,57,1,,1
279,7,move,34,15,,1
279,8,move,19,-1,,1
279,9,move,3,-20,,1
280,0,build,2,0,,0
280,1,move,32,13,,0
280,2,move,35,10,,0
280,3,move,36,10,,0
280,4,move,57,-5,,0
280,5,move,54,14,,1
280,6,move,56,2,,1
280,7,move,33,14,,1
280,8,move,20,-1,,1
280,9,move,2,-21,,1
281,0,build,2,0,,0
281,1,move,31,13,,0
281,2,move,36,10,,0
281,3,move,37,10,,0
281,4,move,58,-5,,0
281,5,move,54,15,,1
281,6,move,55,3,,1
281,7,move,32,15,,1
281,8,move,19,-2,,1
281,9,move,1,-22,,1
282,0,build,2,0,,0
282,1,move,32,13,,0
282,2,build,36,10,,0
282,3,move,37,11,,0
282,4,move,57,-6,,0
282,5,move,55,15,,1
282,6,move,55,4,,1
282,7,move,32,14,,1
282,8,move,20,-3,,1
282,9,move,1,-23,,1
283,0,build,2,0,,0
283,1,move,33,13,,0
283,2,move,37,11,,0
283,3,move,38,10,,0
283,4,move,57,-5,,0
283,5,move,56,15,,1
283,6,move,56,4,,1
283,7,move,33,14,,1
283,8,move,19,-4,,1
283,9,move,0,-23,,1
284,0,build,2,0,,0
284,1,move,34,13,,0
284,2,move,38,10,,0
284,3,move,39,10,,0
284,4,move,57,-4,,0
284,5,move,55,15,,1
284,6,move,55,3,,1
284,7,move,34,15,,1
284,8,move,19,-5,,1
284,9,move,0,-24,,1
285,0,build,2,0,,0
285,1,move,35,13,,0
285,2,move,39,10,,0
285,3,move,38,10,,0
285,4,move,56,-4,,0
285,5,move,54,14,,1
285,6,move,55,2,,1
285,7,move,35,16,,1
285,8,move,19,-6,,1
285,9,move,1,-24,,1
286,0,build,2,0,,0
286,1,move,36,13,,0
286,2,move,38,10,,0
286,3,move,37,9,,0
286,4,move,57,-4,,0
286,5,move,55,14,,1
286,6,move,56,2,,1
286,7,move,34,16,,1
286,8,move,20,-6,,1
286,9,move,1,-25,,1
287,0,build,2,0,,0
287,1,build,36,13,,0
287,2,build,38,10,,0
287,3,move,38,8,,0
287,4,move,56,-3,,0
287,5,move,55,13,,1
287,6,move,55,1,,1
287,7,move,34,15,,1
287,8,move,20,-7,,1
287,9,move,0,-24,,1
288,0,build,2,0,,0
288,1,build,36,13,,0
288,2,build,38,10,,0
288,3,move,39,7,,0
288,4,move,55,-4,,0
288,5,move,54,14,,1
288,6,move,54,0,,1
288,7,move,34,14,,1
288,8,move,21,-7,,1
288,9,move,1,-23,,1
289,0,build,2,0,,0
289,1,build,36,13,,0
289,2,move,39,9,,0
289,3,move,39,8,,0
289,4,move,56,-5,,0
289,5,move,53,15,,1
289,6,move,55,0,,1
289,7,move,33,14,,1
289,8,move,22,-6,,1
289,9,move,0,-22,,1
290,0,build,2,0,,0
290,1,build,36,13,,0
290,2,move,38,9,,0
290,3,move,38,7,,0
290,4,move,55,-4,,0
290,5,move,52,14,,1
290,6,move,55,-1,,1
290,7,move,34,13,,1
290,8,move,23,-6,,1
290,9,move,-1,-23,,1
291,0,build,2,0,,0
291,1,build,36,13,,0
291,2,move,36,13,,0
291,3,move,39,7,,0
291,4,move,55,-3,,0
291,5,move,53,14,,1
291,6,move,54,-1,,1
291,7,move,33,13,,1
291,8,move,24,-7,,1
291,9,move,-1,-22,,1
292,0,build,2,0,,0
292,1,build,36,13,,0
292,2,move,37,13,,0
292,3,move,40,7,,0
292,4,move,56,-3,,0
292,5,move,52,15,,1
292,6,move,53,-1,,1
292,7,move,34,14,,1
292,8,move,25,-7,,1
292,9,move,-2,-22,,1
293,0,build,2,0,,0
293,1,build,36,13,,0
293,2,build,37,13,,0
293,3,move,40,6,,0
293,4,move,57,-2,,0
293,5,move,53,14,,1
293,6,move,54,-1,,1
293,7,move,34,15,,1
293,8,move,24,-6,,1
293,9,move,-3,-22,,1
294,0,build,2,0,,0
294,1,build,36,13,,0
294,2,move,38,13,,0
294,3,move,41,6,,0
294,4,move,56,-3,,0
294,5,move,53,15,,1
294,6,move,55,-1,,1
294,7,move,35,16,,1
294,8,move,25,-6,,1
294,9,move,-4,-23,,1
295,0,build,2,0,,0
295,1,move,37,13,,0
295,2,build,38,13,,0
295,3,move,42,7,,0
295,4,move,57,-3,,0
295,5,move,53,16,,1
295,6,move,54,-2,,1
295,7,move,34,16,,1
295,8,move,24,-6,,1
295,9,move,-3,-22,,1
296,0,build,2,0,,0
296,1,move,38,13,,0
296,2,move,39,13,,0
296,3,move,43,7,,0
296,4,move,57,-4,,0
296,5,move,54,17,,1
296,6,move,54,-3,,1
296,7,move,35,16,,1
296,8,move,23,-7,,1
296,9,move,-4,-23,,1
297,0,build,2,0,,0
297,1,move,39,13,,0
297,2,move,38,13,,0
297,3,move,44,6,,0
297,4,move,56,-3,,0
297,5,move,55,18,,1
297,6,move,54,-4,,1
297,7,move,35,17,,1
297,8,move,24,-6,,1
297,9,move,-3,-23,,1
298,0,build,2,0,,0
298,1,move,38,13,,0
298,2,move,39,13,,0
298,3,move,44,7,,0
298,4,move,57,-3,,0
298,5,move,56,18,,1
298,6,move,53,-4,,1
298,7,move,35,18,,1
298,8,move,23,-5,,1
298,9,move,-3,-24,,1
299,0,build,2,0,,0
299,1,build,38,13,,0
299,2,build,39,13,,0
299,3,move,43,7,,0
299,4,move,58,-3,,0
299,5,move,55,19,,1
299,6,move,52,-5,,1
299,7,move,34,19,,1
299,8,move,22,-4,,1
299,9,move,-2,-24,,1
300,0,build,2,0,,0
300,1,build,38,13,,0
300,2,move,40,13,,0
300,3,move,43,8,,0
300,4,move,59,-4,,0
300,5,move,56,19,,1
300,6,move,53,-5,,1
300,7,move,35,19,,1
300,8,move,21,-4,,1
300,9,move,-3,-25,,1
301,0,build,2,0,,0
301,1,build,38,13,,0
301,2,move,41,13,,0
301,3,move,44,8,,0
301,4,move,59,-3,,0
301,5,move,56,18,,1
301,6,move,52,-6,,1
301,7,move,35,20,,1
301,8,move,21,-5,,1
301,9,move,-2,-24,,1
302,0,build,2,0,,0
302,1,build,38,13,,0
302,2,move,38,13,,0
302,3,move,44,9,,0
302,4,move,60,-3,,0
302,5,move,55,18,,1
302,6,move,52,-5,,1
302,7,move,36,20,,1
302,8,move,20,-5,,1
302,9,move,-3,-23,,1
303,0,build,2,0,,0
303,1,move,38,12,,0
303,2,move,44,9,,0
303,3,move,43,10,,0
303,4,move,61,-2,,0
303,5,move,56,17,,1
303,6,move,52,-4,,1
303,7,move,36,19,,1
303,8,move,19,-4,,1
303,9,move,-2,-22,,1
304,0,build,2,0,,0
304,1,build,38,12,,0
304,2,build,44,9,,0
304,3,move,43,11,,0
304,4,move,61,-1,,0
304,5,move,57,17,,1
304,6,move,51,-3,,1
304,7,move,36,18,,1
304,8,move,20,-5,,1
304,9,move,-1,-23,,1
305,0,build,2,0,,0
305,1,move,38,13,,0
305,2,move,43,9,,0
305,3,move,43,12,,0
305,4,move,62,-1,,0
305,5,move,56,18,,1
305,6,move,50,-4,,1
305,7,move,37,17,,1
305,8,move,21,-6,,1
305,9,move,-2,-24,,1
306,0,build,2,0,,0
306,1,build,38,13,,0
306,2,build,43,9,,0
306,3,move,44,12,,0
306,4,move,61,-1,,0
306,5,move,57,18,,1
306,6,move,51,-5,,1
306,7,move,38,18,,1
306,8,move,22,-5,,1
306,9,move,-2,-25,,1
307,0,build,2,0,,0
307,1,build,38,13,,0
307,2,move,44,12,,0
307,3,move,45,12,,0
307,4,move,62,-1,,0
307,5,move,58,18,,1
307,6,move,50,-6,,1
307,7,move,39,18,,1
307,8,move,21,-4,,1
307,9,move,-3,-24,,1
308,0,build,2,0,,0
308,1,build,38,13,,0
308,2,move,45,12,,0
308,3,move,44,11,,0
308,4,move,63,-1,,0
308,5,move,59,18,,1
308,6,move,49,-5,,1
308,7,move,38,18,,1
308,8,move,20,-5,,1
308,9,move,-3,-25,,1
309,0,build,2,0,,0
309,1,move,38,14,,0
309,2,move,44,12,,0
309,3,move,43,11,,0
309,4,move,64,0,,0
309,5,move,59,19,,1
309,6,move,50,-5,,1
309,7,move,37,17,,1
309,8,move,21,-4,,1
309,9,move,-2,-25,,1
310,0,build,2,0,,0
310,1,move,39,14,,0
310,2,move,43,12,,0
310,3,move,43,10,,0
310,4,move,63,-1,,0
310,5,move,59,18,,1
310,6,move,51,-5,,1
310,7,move,36,16,,1
310,8,move,22,-4,,1
310,9,move,-1,-25,,1
311,0,build,2,0,,0
311,1,move,38,14,,0
311,2,move,42,12,,0
311,3,move,42,9,,0
311,4,move,64,0,,0
311,5,move,60,17,,1
311,6,move,52,-6,,1
311,7,move,37,15,,1
311,8,move,21,-4,,1
311,9,move,-1,-26,,1
312,0,build,2,0,,0
312,1,move,39,14,,0
312,2,build,42,12,,0
312,3,move,43,10,,0
312,4,move,64,1,,0
312,5,move,61,17,,1
312,6,move,51,-7,,1
312,7,move,36,14,,1
312,8,move,20,-4,,1
312,9,move,-2,-26,,1
313,0,build,2,0,,0
